commodity,variety,source_district,destination_district,buying_price,selling_price,distance_km,transport_cost,gross_margin,expected_margin,route_rank
Mango,Neelam,Palakad,Malappuram,3450.00,8250.00,87.01,304.54,4800.00,4495.47,41
Mango,Neelam,"North Goa",Delhi,5000.00,16000.00,1867.71,6536.99,11000.00,4463.02,42
Mango,Neelam,"Ranga Reddy",Thirupur,1111.12,8500.00,852.73,2984.56,7388.88,4404.33,43
Mango,Neelam,Bengaluru,Thiruchirappalli,2500.00,8000.00,336.68,1178.38,5500.00,4321.62,44
Mango,Neelam,Chittor,Ranipet,1600.00,6000.00,62.88,220.08,4400.00,4179.92,45
Mango,Neelam,"Bengaluru South",Ranipet,800.00,6000.00,293.11,1025.89,5200.00,4174.12,46
Mango,Neelam,Bangalore,Thirupur,3500.00,8500.00,264.55,925.93,5000.00,4074.08,47
Mango,Neelam,Hyderabad,Thirupur,1350.00,8500.00,888.33,3109.16,7150.00,4040.85,48
Mango,Neelam,Tumkur,Karur,1500.00,6750.00,356.60,1248.10,5250.00,4001.90,49
Mango,Neelam,"Ranga Reddy",Malappuram,1111.12,8250.00,904.11,3164.39,7138.88,3974.50,50
Mango,Other,Chittor,Virudhunagar,1250.00,13000.00,526.58,1843.03,11750.00,9906.97,1
Mango,Other,Sivaganga,Virudhunagar,2825.00,13000.00,82.34,288.19,10175.00,9886.81,2
Mango,Other,Panchkula,Kupwara,1200.00,13000.00,613.16,2146.06,11800.00,9653.94,3
Mango,Other,Kolar,Virudhunagar,1800.00,13000.00,494.04,1729.14,11200.00,9470.86,4
Mango,Other,"Bengaluru South",Virudhunagar,2000.00,13000.00,443.45,1552.08,11000.00,9447.93,5
Mango,Other,Muzaffarnagar,Kupwara,815.00,13000.00,812.26,2842.91,12185.00,9342.09,6
Mango,Other,Faridkot,Kupwara,2200.00,13000.00,541.21,1894.24,10800.00,8905.77,7
Mango,Other,Dindigul,Virudhunagar,3750.00,13000.00,107.06,374.71,9250.00,8875.29,8
Mango,Other,Thiruvananthapuram,Virudhunagar,3500.00,13000.00,203.41,711.94,9500.00,8788.07,9
Mango,Other,Bijnor,Kupwara,1300.00,13000.00,850.56,2976.96,11700.00,8723.04,10
Mango,Other,Amritsar,Kupwara,3000.00,13000.00,409.50,1433.25,10000.00,8566.75,11
Mango,Other,Bangalore,Virudhunagar,3000.00,13000.00,473.74,1658.09,10000.00,8341.91,12
Mango,Other,Pathanamthitta,Virudhunagar,4100.00,13000.00,165.54,579.39,8900.00,8320.61,13
Mango,Other,Haridwar,Kupwara,2000.00,13000.00,784.35,2745.23,11000.00,8254.78,14
Mango,Other,Mysuru,Virudhunagar,3333.00,13000.00,417.61,1461.64,9667.00,8205.37,15
Mango,Other,Saharanpur,Kupwara,2200.00,13000.00,742.36,2598.26,10800.00,8201.74,16
Mango,Other,Shamli,Kupwara,2020.00,13000.00,794.03,2779.11,10980.00,8200.90,17
Mango,Other,Jalandhar,Kupwara,3200.00,13000.00,471.05,1648.68,9800.00,8151.33,18
Mango,Other,Mahbubnagar,Virudhunagar,1500.00,13000.00,993.83,3478.41,11500.00,8021.60,19
Mango,Other,Shahjahanpur,Kupwara,1000.00,13000.00,1145.08,4007.78,12000.00,7992.22,20
Mango,Other,Dehradoon,Kupwara,2500.00,13000.00,733.38,2566.83,10500.00,7933.17,21
Mango,Other,Chittor,Kancheepuram,1250.00,9500.00,98.80,345.80,8250.00,7904.20,22
Mango,Other,Kallakuruchi,Virudhunagar,4000.00,13000.00,329.14,1151.99,9000.00,7848.01,23
Mango,Other,Tirupathi,Virudhunagar,1250.00,13000.00,1116.56,3907.96,11750.00,7842.04,24
Mango,Other,"Ranga Reddy",Virudhunagar,1500.00,13000.00,1051.24,3679.34,11500.00,7820.66,25
Mango,Other,Pathankot,Kupwara,4000.00,13000.00,353.10,1235.85,9000.00,7764.15,26
Mango,Other,Aligarh,Kupwara,1650.00,13000.00,1027.83,3597.41,11350.00,7752.60,27
Mango,Other,Nanital,Kupwara,2000.00,13000.00,940.41,3291.44,11000.00,7708.57,28
Mango,Other,"Garhwal (Pauri)",Kupwara,2500.00,13000.00,799.28,2797.48,10500.00,7702.52,29
Mango,Other,Rajouri,Kupwara,4675.00,13000.00,179.93,629.76,8325.00,7695.25,30
Mango,Other,Khammam,Virudhunagar,1510.00,13000.00,1105.75,3870.13,11490.00,7619.88,31
Mango,Other,Mysore,Virudhunagar,4000.00,13000.00,417.03,1459.61,9000.00,7540.40,32
Mango,Other,Sirmore,Kupwara,3200.00,13000.00,659.76,2309.16,9800.00,7490.84,33
Mango,Other,Tarntaran,Kupwara,4000.00,13000.00,434.96,1522.36,9000.00,7477.64,34
Mango,Other,Namakkal,Virudhunagar,4750.00,13000.00,228.55,799.93,8250.00,7450.08,35
Mango,Other,Hoshiarpur,Kupwara,4000.00,13000.00,457.89,1602.62,9000.00,7397.39,36
Mango,Other,Champawat,Kupwara,2130.00,13000.00,996.24,3486.84,10870.00,7383.16,37
Mango,Other,UdhamSinghNagar,Kupwara,2200.00,13000.00,980.79,3432.77,10800.00,7367.24,38
Mango,Other,Bengaluru,Virudhunagar,4000.00,13000.00,473.74,1658.09,9000.00,7341.91,39
Mango,Other,Badaun,Kupwara,2000.00,13000.00,1063.14,3720.99,11000.00,7279.01,40
Mango,Other,Kollam,Virudhunagar,5000.00,13000.00,210.43,736.51,8000.00,7263.50,41
Mango,Other,Meerut,Kupwara,2700.00,13000.00,869.35,3042.73,10300.00,7257.28,42
Mango,Other,Alappuzha,Virudhunagar,5000.00,13000.00,222.40,778.40,8000.00,7221.60,43
Mango,Other,Ambala,Kupwara,3500.00,13000.00,651.63,2280.71,9500.00,7219.30,44
Mango,Other,Kottayam,Virudhunagar,5100.00,13000.00,194.61,681.14,7900.00,7218.87,45
Mango,Other,Thirupur,Virudhunagar,5000.00,13000.00,223.55,782.43,8000.00,7217.58,46
Mango,Other,Chittor,Krishnagiri,1250.00,9000.00,152.16,532.56,7750.00,7217.44,47
Mango,Other,Jagtial,Virudhunagar,1300.00,13000.00,1285.25,4498.38,11700.00,7201.63,48
Mango,Other,Valsad,Mumbai,2000.00,10000.00,232.49,813.72,8000.00,7186.29,49
Mango,Other,Bulandshahar,Kupwara,2500.00,13000.00,950.96,3328.36,10500.00,7171.64,50
Mango,Raspuri,Tumkur,Bangalore,1250.00,4500.00,83.08,290.78,3250.00,2959.22,1
Mango,Raspuri,"Ranga Reddy",Warangal,2500.02,6000.00,208.08,728.28,3499.98,2771.70,2
Mango,Raspuri,Tumakuru,Bangalore,1500.00,4500.00,113.89,398.62,3000.00,2601.39,3
Mango,Raspuri,Hyderabad,Warangal,2777.80,6000.00,184.85,646.98,3222.20,2575.23,4
Mango,Raspuri,Kolar,Bangalore,2000.00,4500.00,76.43,267.51,2500.00,2232.50,5
Mango,Raspuri,Tumkur,Warangal,1250.00,6000.00,728.69,2550.42,4750.00,2199.59,6
Mango,Raspuri,Tumkur,"Bengaluru South",1250.00,3750.00,91.18,319.13,2500.00,2180.87,7
Mango,Raspuri,Tumakuru,Warangal,1500.00,6000.00,733.93,2568.76,4500.00,1931.25,8
Mango,Raspuri,"East Godavari",Warangal,2900.00,6000.00,356.13,1246.46,3100.00,1853.55,9
Mango,Raspuri,Tumakuru,"Bengaluru South",1500.00,3750.00,114.09,399.32,2250.00,1850.69,10
Mango,Raspuri,Kolar,Warangal,2000.00,6000.00,698.89,2446.12,4000.00,1553.89,11
Mango,Raspuri,Bengaluru,Bangalore,3000.00,4500.00,0.00,0.00,1500.00,1500.00,12
Mango,Raspuri,Tumkur,Bengaluru,1250.00,3000.00,83.08,290.78,1750.00,1459.22,13
Mango,Raspuri,Kolar,"Bengaluru South",2000.00,3750.00,124.29,435.02,1750.00,1314.99,14
Mango,Raspuri,Tumakuru,Bengaluru,1500.00,3000.00,113.89,398.62,1500.00,1101.39,15
Mango,Raspuri,Raigarh,Warangal,2700.00,6000.00,729.50,2553.25,3300.00,746.75,16
Mango,Raspuri,Kolar,Bengaluru,2000.00,3000.00,76.43,267.51,1000.00,732.50,17
Mango,Raspuri,Surat,Valsad,3000.00,4000.00,81.46,285.11,1000.00,714.89,18
Mango,Raspuri,Bengaluru,"Bengaluru South",3000.00,3750.00,51.43,180.01,750.00,570.00,19
Mango,Raspuri,"Bengaluru South",Bangalore,3750.00,4500.00,51.43,180.01,750.00,570.00,19
Mango,Raspuri,Bengaluru,Warangal,3000.00,6000.00,745.08,2607.78,3000.00,392.22,20
Mango,Raspuri,Bharuch,Valsad,3100.00,4000.00,150.25,525.88,900.00,374.13,21
Mango,Raspuri,Tumkur,Kolar,1250.00,2000.00,142.10,497.35,750.00,252.65,22
Mango,Raspuri,"Ranga Reddy",Hyderabad,2500.02,2777.80,35.65,124.78,277.78,153.01,23
Mango,Raspuri,Tumkur,Tumakuru,1250.00,1500.00,31.76,111.16,250.00,138.84,24
Mango,Raspuri,Surendranagar,Valsad,2750.00,4000.00,337.88,1182.58,1250.00,67.42,25
Mango,Safeda,Tenkasi,Thirunelveli,4000.00,12000.00,65.95,230.83,8000.00,7769.18,1
Mango,Safeda,Tenkasi,"The Nilgiris",4000.00,12500.00,359.36,1257.76,8500.00,7242.24,2
Mango,Safeda,Thiruchirappalli,"The Nilgiris",5000.00,12500.00,293.81,1028.34,7500.00,6471.67,3
Mango,Safeda,Thirupur,"The Nilgiris",5750.00,12500.00,110.80,387.80,6750.00,6362.20,4
Mango,Safeda,Ariyalur,"The Nilgiris",5200.00,12500.00,335.53,1174.36,7300.00,6125.65,5
Mango,Safeda,Virudhunagar,Thirunelveli,5500.00,12000.00,123.29,431.52,6500.00,6068.49,6
Mango,Safeda,Virudhunagar,"The Nilgiris",5500.00,12500.00,315.60,1104.60,7000.00,5895.40,7
Mango,Safeda,Thiruchirappalli,Thirunelveli,5000.00,12000.00,317.60,1111.60,7000.00,5888.40,8
Mango,Safeda,Thirupathur,"The Nilgiris",5500.00,12500.00,326.84,1143.94,7000.00,5856.06,9
Mango,Safeda,Tuticorin,Thirunelveli,6000.00,12000.00,58.76,205.66,6000.00,5794.34,10
Mango,Safeda,Namakkal,"The Nilgiris",6000.00,12500.00,211.16,739.06,6500.00,5760.94,11
Mango,Safeda,"East Godavari","The Nilgiris",3000.00,12500.00,1073.88,3758.58,9500.00,5741.42,12
Mango,Safeda,Thirupathur,Thirunelveli,5500.00,12000.00,225.88,790.58,6500.00,5709.42,13
Mango,Safeda,Theni,"The Nilgiris",6000.00,12500.00,231.90,811.65,6500.00,5688.35,14
Mango,Safeda,Dindigul,"The Nilgiris",6000.00,12500.00,237.33,830.66,6500.00,5669.35,15
Mango,Safeda,Kanpur,Hamirpur,1650.00,7500.00,72.66,254.31,5850.00,5595.69,16
Mango,Safeda,Ariyalur,Thirunelveli,5200.00,12000.00,382.58,1339.03,6800.00,5460.97,17
Mango,Safeda,Theni,Thirunelveli,6000.00,12000.00,181.19,634.17,6000.00,5365.84,18
Mango,Safeda,Thiruvannamalai,"The Nilgiris",6000.00,12500.00,347.88,1217.58,6500.00,5282.42,19
Mango,Safeda,Dindigul,Thirunelveli,6000.00,12000.00,228.94,801.29,6000.00,5198.71,20
Mango,Safeda,Vellore,"The Nilgiris",6000.00,12500.00,393.78,1378.23,6500.00,5121.77,21
Mango,Safeda,Thirupur,Thirunelveli,5750.00,12000.00,331.91,1161.69,6250.00,5088.32,22
Mango,Safeda,Thiruvarur,"The Nilgiris",6000.00,12500.00,420.25,1470.88,6500.00,5029.13,23
Mango,Safeda,Tuticorin,"The Nilgiris",6000.00,12500.00,422.31,1478.09,6500.00,5021.92,24
Mango,Safeda,Cuddalore,"The Nilgiris",6000.00,12500.00,426.70,1493.45,6500.00,5006.55,25
Mango,Safeda,Tenkasi,Coimbatore,4000.00,10000.00,285.98,1000.93,6000.00,4999.07,26
Mango,Safeda,Erode,"The Nilgiris",7000.00,12500.00,148.10,518.35,5500.00,4981.65,27
Mango,Safeda,"Jalaun (Orai)",Hamirpur,2200.00,7500.00,105.41,368.94,5300.00,4931.07,28
Mango,Safeda,Kancheepuram,"The Nilgiris",6000.00,12500.00,456.75,1598.63,6500.00,4901.38,29
Mango,Safeda,Namakkal,Thirunelveli,6000.00,12000.00,351.30,1229.55,6000.00,4770.45,30
Mango,Safeda,Thiruvarur,Thirunelveli,6000.00,12000.00,385.81,1350.34,6000.00,4649.67,31
Mango,Safeda,Madurai,"The Nilgiris",7000.00,12500.00,294.41,1030.44,5500.00,4469.57,32
Mango,Safeda,"East Godavari",Thirunelveli,3000.00,12000.00,1296.66,4538.31,9000.00,4461.69,33
Mango,Safeda,Prayagraj,Hamirpur,2315.00,7500.00,224.85,786.98,5185.00,4398.03,34
Mango,Safeda,Madurai,Thirunelveli,7000.00,12000.00,173.84,608.44,5000.00,4391.56,35
Mango,Safeda,Ariyalur,Villupuram,5200.00,10000.00,125.04,437.64,4800.00,4362.36,36
Mango,Safeda,Sivaganga,Thirunelveli,7000.00,12000.00,187.35,655.73,5000.00,4344.28,37
Mango,Safeda,Thiruchirappalli,Villupuram,5000.00,10000.00,191.96,671.86,5000.00,4328.14,38
Mango,Safeda,Sivaganga,"The Nilgiris",7000.00,12500.00,337.54,1181.39,5500.00,4318.61,39
Mango,Safeda,Thanjavur,"The Nilgiris",7000.00,12500.00,352.89,1235.12,5500.00,4264.89,40
Mango,Safeda,Gurdaspur,Chamba,3600.00,8250.00,111.26,389.41,4650.00,4260.59,41
Mango,Safeda,Thiruvellore,"The Nilgiris",6500.00,12500.00,501.71,1755.99,6000.00,4244.02,42
Mango,Safeda,Cuddalore,Thirunelveli,6000.00,12000.00,503.26,1761.41,6000.00,4238.59,43
Mango,Safeda,"East Godavari",Villupuram,3000.00,10000.00,789.15,2762.03,7000.00,4237.98,44
Mango,Safeda,Tenkasi,Villupuram,4000.00,10000.00,511.03,1788.61,6000.00,4211.40,45
Mango,Safeda,Tenkasi,Krishnagiri,4000.00,10000.00,511.20,1789.20,6000.00,4210.80,46
Mango,Safeda,Unnao,Hamirpur,3000.00,7500.00,92.31,323.09,4500.00,4176.92,47
Mango,Safeda,Thiruvannamalai,Thirunelveli,6000.00,12000.00,521.10,1823.85,6000.00,4176.15,48
Mango,Safeda,Thiruchirappalli,Coimbatore,5000.00,10000.00,236.09,826.32,5000.00,4173.69,49
Mango,Safeda,Thiruchirappalli,Krishnagiri,5000.00,10000.00,247.84,867.44,5000.00,4132.56,50
Mango,Surkha,Delhi,Mandi,4500.00,6500.00,417.75,1462.13,2000.00,537.88,1
Mango,Totapuri,Jagtial,Dharmapuri,1250.00,5000.00,31.55,110.43,3750.00,3639.58,1
Mango,Totapuri,Karimnagar,Dharmapuri,1500.00,5000.00,69.70,243.95,3500.00,3256.05,2
Mango,Totapuri,Tirupathi,Eluru,1150.00,4000.00,38.20,133.70,2850.00,2716.30,3
Mango,Totapuri,Hyderabad,Dharmapuri,1667.00,5000.00,230.48,806.68,3333.00,2526.32,4
Mango,Totapuri,Tirupathi,Dharmapuri,1150.00,5000.00,398.54,1394.89,3850.00,2455.11,5
Mango,Totapuri,Warangal,Dharmapuri,2000.00,5000.00,166.35,582.23,3000.00,2417.78,6
Mango,Totapuri,"Ranga Reddy",Dharmapuri,1666.68,5000.00,265.84,930.44,3333.32,2402.88,7
Mango,Totapuri,Satna,Hamirpur,2650.00,5750.00,208.49,729.72,3100.00,2370.29,8
Mango,Totapuri,Kanpur,Hamirpur,3250.00,5750.00,72.66,254.31,2500.00,2245.69,9
Mango,Totapuri,Surat,Thane,1875.00,5000.00,277.04,969.64,3125.00,2155.36,10
Mango,Totapuri,Krishna,Eluru,1800.00,4000.00,72.33,253.16,2200.00,1946.85,11
Mango,Totapuri,Haridwar,Kangra,2500.00,5750.00,374.13,1309.46,3250.00,1940.55,12
Mango,Totapuri,Ahilyanagar,Thane,2250.00,5000.00,235.54,824.39,2750.00,1925.61,13
Mango,Totapuri,Patiala,Kangra,3000.00,5750.00,245.05,857.68,2750.00,1892.33,14
Mango,Totapuri,Farukhabad,Hamirpur,3200.00,5750.00,210.99,738.47,2550.00,1811.54,15
Mango,Totapuri,Bengaluru,Chikkaballapur,1000.00,3000.00,89.99,314.97,2000.00,1685.04,16
Mango,Totapuri,Ahmednagar,Thane,2500.00,5000.00,234.23,819.81,2500.00,1680.20,17
Mango,Totapuri,Amarawati,Dharmapuri,2175.00,5000.00,327.35,1145.73,2825.00,1679.28,18
Mango,Totapuri,Nagpur,Dharmapuri,2250.00,5000.00,308.58,1080.03,2750.00,1669.97,19
Mango,Totapuri,Ayodhya,Hamirpur,3100.00,5750.00,280.13,980.46,2650.00,1669.55,20
Mango,Totapuri,Tumkur,Chikkaballapur,1000.00,3000.00,105.45,369.08,2000.00,1630.93,21
Mango,Totapuri,Bharuch,Thane,2200.00,5000.00,346.10,1211.35,2800.00,1588.65,22
Mango,Totapuri,Krishna,Dharmapuri,1800.00,5000.00,468.91,1641.19,3200.00,1558.82,23
Mango,Totapuri,Haridwar,Sirmore,2500.00,4500.00,126.70,443.45,2000.00,1556.55,24
Mango,Totapuri,Tumakuru,Chikkaballapur,1000.00,3000.00,131.64,460.74,2000.00,1539.26,25
Mango,Totapuri,Hoshiarpur,Kangra,4000.00,5750.00,88.69,310.42,1750.00,1439.59,26
Mango,Totapuri,"North Goa",Thane,1725.00,5000.00,525.05,1837.68,3275.00,1437.33,27
Mango,Totapuri,Sangli,Thane,2250.00,5000.00,389.11,1361.89,2750.00,1388.12,28
Mango,Totapuri,Jammu,Srinagar,4000.00,6000.00,192.04,672.14,2000.00,1327.86,29
Mango,Totapuri,Jagtial,Eluru,1250.00,4000.00,411.29,1439.52,2750.00,1310.49,30
Mango,Totapuri,Bangalore,Chikkaballapur,1400.00,3000.00,89.99,314.97,1600.00,1285.04,31
Mango,Totapuri,Ayodhya,Ambedkarnagar,3100.00,4650.00,77.83,272.41,1550.00,1277.60,32
Mango,Totapuri,Jammu,Rajouri,4000.00,5600.00,94.33,330.16,1600.00,1269.85,33
Mango,Totapuri,Karimnagar,Eluru,1500.00,4000.00,356.85,1248.98,2500.00,1251.03,34
Mango,Totapuri,Kolar,Chikkaballapur,1500.00,3000.00,72.65,254.28,1500.00,1245.73,35
Mango,Totapuri,Palghar,Thane,3500.00,5000.00,73.83,258.41,1500.00,1241.60,36
Mango,Totapuri,"Ropar (Rupnagar)",Kangra,4000.00,5750.00,160.05,560.18,1750.00,1189.83,37
Mango,Totapuri,Warangal,Eluru,2000.00,4000.00,247.65,866.78,2000.00,1133.23,38
Mango,Totapuri,Haridwar,Hamirpur,2500.00,5750.00,605.98,2120.93,3250.00,1129.07,39
Mango,Totapuri,Tumakuru,Dharmapuri,1000.00,5000.00,821.95,2876.83,4000.00,1123.18,40
Mango,Totapuri,Tumkur,Dharmapuri,1000.00,5000.00,822.43,2878.51,4000.00,1121.50,41
Mango,Totapuri,Nagpur,Hamirpur,2250.00,5750.00,680.94,2383.29,3500.00,1116.71,42
Mango,Totapuri,Jammu,Kangra,4000.00,5750.00,183.20,641.20,1750.00,1108.80,43
Mango,Totapuri,Patiala,Srinagar,3000.00,6000.00,552.43,1933.51,3000.00,1066.50,44
Mango,Totapuri,Patiala,Sangrur,3000.00,4300.00,68.36,239.26,1300.00,1060.74,45
Mango,Totapuri,Haridwar,Srinagar,2500.00,6000.00,697.26,2440.41,3500.00,1059.59,46
Mango,Totapuri,Hyderabad,Eluru,1667.00,4000.00,364.60,1276.10,2333.00,1056.90,47
Mango,Totapuri,"Ranga Reddy",Eluru,1666.68,4000.00,365.28,1278.48,2333.32,1054.84,48
Mango,Totapuri,Patiala,Sirmore,3000.00,4500.00,128.58,450.03,1500.00,1049.97,49
Mango,Totapuri,Patiala,Una,3000.00,4650.00,173.69,607.92,1650.00,1042.09,50
Onion,"1st Sort",Mokokchung,Kohima,3000.00,10600.00,105.69,369.92,7600.00,7230.09,1
Onion,"1st Sort","North Tripura",Kohima,2550.00,10600.00,321.25,1124.38,8050.00,6925.63,2
Onion,"1st Sort",Coochbehar,Kohima,2000.00,10600.00,583.59,2042.57,8600.00,6557.44,3
Onion,"1st Sort",Dhalai,Kohima,2900.00,10600.00,371.91,1301.69,7700.00,6398.32,4
Onion,"1st Sort",Purnea,Kohima,1400.00,10600.00,829.06,2901.71,9200.00,6298.29,5
Onion,"1st Sort","Dakshin Dinajpur",Kohima,2000.00,10600.00,693.54,2427.39,8600.00,6172.61,6
Onion,"1st Sort",Kishanganj,Kohima,1800.00,10600.00,771.44,2700.04,8800.00,6099.96,7
Onion,"1st Sort",Araria,Kohima,1700.00,10600.00,831.49,2910.22,8900.00,5989.79,8
Onion,"1st Sort",Banka,Kohima,1500.00,10600.00,907.40,3175.90,9100.00,5924.10,9
Onion,"1st Sort",Peren,Kohima,4500.00,10600.00,62.98,220.43,6100.00,5879.57,10
Onion,"1st Sort",Bhagalpur,Kohima,1700.00,10600.00,895.40,3133.90,8900.00,5766.10,11
Onion,"1st Sort","West Khasi Hills",Kohima,3600.00,10600.00,373.70,1307.95,7000.00,5692.05,12
Onion,"1st Sort",Luckeesarai,Kohima,1390.00,10600.00,1006.49,3522.72,9210.00,5687.29,13
Onion,"1st Sort",Sheikhpura,Kohima,1300.00,10600.00,1035.70,3624.95,9300.00,5675.05,14
Onion,"1st Sort",Baran,"Swai Madhopur",800.00,6916.00,129.64,453.74,6116.00,5662.26,15
Onion,"1st Sort",Madhepura,Kohima,1800.00,10600.00,914.19,3199.67,8800.00,5600.34,16
Onion,"1st Sort",Jamui,Kohima,1550.00,10600.00,992.98,3475.43,9050.00,5574.57,17
Onion,"1st Sort",Khagaria,Kohima,1800.00,10600.00,955.38,3343.83,8800.00,5456.17,18
Onion,"1st Sort",Nalanda,Kohima,1375.00,10600.00,1087.18,3805.13,9225.00,5419.87,19
Onion,"1st Sort",Supaul,Kohima,1900.00,10600.00,938.63,3285.21,8700.00,5414.80,20
Onion,"1st Sort",Begusarai,Kohima,1700.00,10600.00,998.69,3495.42,8900.00,5404.59,21
Onion,"1st Sort",Samastipur,Kohima,1600.00,10600.00,1040.45,3641.58,9000.00,5358.43,22
Onion,"1st Sort",Kaithar,Kohima,2400.00,10600.00,817.36,2860.76,8200.00,5339.24,23
Onion,"1st Sort",Darbhanga,Kohima,1700.00,10600.00,1027.36,3595.76,8900.00,5304.24,24
Onion,"1st Sort",Muzaffarpur,Kohima,1600.00,10600.00,1098.44,3844.54,9000.00,5155.46,25
Onion,"1st Sort",Munghair,Kohima,2100.00,10600.00,956.46,3347.61,8500.00,5152.39,26
Onion,"1st Sort",Neemuch,"Swai Madhopur",850.00,6916.00,285.71,999.99,6066.00,5066.02,27
Onion,"1st Sort",Rajgarh,"Swai Madhopur",900.00,6916.00,283.66,992.81,6016.00,5023.19,28
Onion,"1st Sort",Nawada,Kohima,1800.00,10600.00,1079.75,3779.13,8800.00,5020.88,29
Onion,"1st Sort","West Garo Hills",Kohima,3900.00,10600.00,488.68,1710.38,6700.00,4989.62,30
Onion,"1st Sort",Sheohar,Kohima,1800.00,10600.00,1104.68,3866.38,8800.00,4933.62,31
Onion,"1st Sort",Morena,"Swai Madhopur",1250.00,6916.00,215.80,755.30,5666.00,4910.70,32
Onion,"1st Sort",Pali,"Swai Madhopur",700.00,6916.00,379.20,1327.20,6216.00,4888.80,33
Onion,"1st Sort",Patna,Kohima,1800.00,10600.00,1121.41,3924.94,8800.00,4875.07,34
Onion,"1st Sort","East Champaran/ Motihari",Kohima,1700.00,10600.00,1152.84,4034.94,8900.00,4865.06,35
Onion,"1st Sort",Vaishali,Kohima,1800.00,10600.00,1127.99,3947.97,8800.00,4852.04,36
Onion,"1st Sort","East Garo Hills",Kohima,4250.00,10600.00,432.28,1512.98,6350.00,4837.02,37
Onion,"1st Sort",Jhunjunu,"Swai Madhopur",1000.00,6916.00,315.50,1104.25,5916.00,4811.75,38
Onion,"1st Sort",Dewas,"Swai Madhopur",635.00,6916.00,425.41,1488.94,6281.00,4792.07,39
Onion,"1st Sort",Shivpuri,"Swai Madhopur",1500.00,6916.00,185.14,647.99,5416.00,4768.01,40
Onion,"1st Sort",Chittorgarh,"Swai Madhopur",1250.00,6916.00,266.95,934.33,5666.00,4731.68,41
Onion,"1st Sort",Beawar,"Swai Madhopur",1300.00,6916.00,253.76,888.16,5616.00,4727.84,42
Onion,"1st Sort",Bhojpur,Kohima,1700.00,10600.00,1197.46,4191.11,8900.00,4708.89,43
Onion,"1st Sort",Saran,Kohima,1850.00,10600.00,1161.70,4065.95,8750.00,4684.05,44
Onion,"1st Sort",Sikar,"Swai Madhopur",1300.00,6916.00,266.45,932.58,5616.00,4683.43,45
Onion,"1st Sort","West Chambaran",Kohima,1700.00,10600.00,1211.39,4239.87,8900.00,4660.14,46
Onion,"1st Sort",Siwan,Kohima,1700.00,10600.00,1218.36,4264.26,8900.00,4635.74,47
Onion,"1st Sort",Jhunjhunu,"Swai Madhopur",1700.00,6916.00,200.05,700.18,5216.00,4515.83,48
Onion,"1st Sort",Singroli,Kohima,1000.00,10600.00,1453.16,5086.06,9600.00,4513.94,49
Onion,"1st Sort",Gopalgang,Kohima,1900.00,10600.00,1209.84,4234.44,8700.00,4465.56,50
Onion,"2nd Sort",Mau(Maunathbhanjan),Gopalgang,1500.00,2950.00,132.18,462.63,1450.00,987.37,1
Onion,"2nd Sort",Ahmednagar,Ahilyanagar,1150.00,1250.00,1.31,4.59,100.00,95.42,2
Onion,"2nd Sort",Palghar,Thane,950.00,1225.00,73.83,258.41,275.00,16.60,3
Onion,Bangalore-Samall,Bengaluru,Bangalore,1000.00,1200.00,0.00,0.00,200.00,200.00,1
Onion,Beelary-Red,Chikkaballapur,Kolar,1750.00,2100.00,72.65,254.28,350.00,95.73,1
Onion,Bellary,Indore,Dhar,724.00,1750.00,74.99,262.47,1026.00,763.54,1
Onion,Bellary,Nagapattinam,Thiruvarur,3000.00,3800.00,27.35,95.73,800.00,704.28,2
Onion,Bellary,Thirunelveli,"Nagercoil (Kannyiakumari)",3100.00,4000.00,88.20,308.70,900.00,591.30,3
Onion,Bellary,Shajapur,"Agar Malwa",850.00,1550.00,62.95,220.33,700.00,479.68,4
Onion,Bellary,Indore,Ujjain,724.00,1425.00,64.75,226.63,701.00,474.38,5
Onion,Bellary,Thirupathur,Sivaganga,3000.00,3500.00,39.15,137.03,500.00,362.98,6
Onion,Bellary,Thirupathur,Pudukkottai,3000.00,3500.00,46.80,163.80,500.00,336.20,7
Onion,Bellary,Shajapur,Ujjain,850.00,1425.00,70.89,248.12,575.00,326.89,8
Onion,Bellary,Cuddalore,Thiruvarur,3000.00,3800.00,137.19,480.17,800.00,319.84,9
Onion,Bellary,Shajapur,Dhar,850.00,1750.00,169.44,593.04,900.00,306.96,10
Onion,Bellary,Kancheepuram,Chengalpattu,2800.00,3250.00,42.65,149.28,450.00,300.73,11
Onion,Bellary,Barnala,Bhatinda,1050.00,1600.00,76.51,267.79,550.00,282.22,12
Onion,Bellary,Indore,"Agar Malwa",724.00,1550.00,156.39,547.37,826.00,278.64,13
Onion,Bellary,Ariyalur,Thiruvarur,3200.00,3800.00,92.11,322.39,600.00,277.62,14
Onion,Bellary,Thirupathur,Ramanathapuram,3000.00,3650.00,109.31,382.59,650.00,267.42,15
Onion,Bellary,Karur,Namakkal,3100.00,3500.00,38.16,133.56,400.00,266.44,16
Onion,Bellary,Ratlam,Dhar,1115.00,1750.00,106.79,373.77,635.00,261.24,17
Onion,Bellary,Thirupur,Namakkal,2850.00,3500.00,111.93,391.76,650.00,258.25,18
Onion,Bellary,Rajgarh,"Agar Malwa",990.00,1550.00,87.51,306.29,560.00,253.72,19
Onion,Bellary,Thiruvannamalai,Kallakuruchi,3000.00,3500.00,71.09,248.82,500.00,251.19,20
